Date | Time | Message Type | First Two Words | Elapsed Time | Unique ID
2023-09-29 | 18:27:35.324 | [INF] | Duplicate SynchronizeCompetitionCommand | 00:00:02.2161267 | batchy
2023-09-29 | 18:27:35.324 | [INF] | Duplicate SynchronizeCompetitionCommand | 00:00:02.2161267 | batchy
2023-09-29 | 18:27:35.324 | [INF] | Duplicate SynchronizeCompetitionCommand | 00:00:02.2161267 | batchy
2023-09-29 | 18:27:35.324 | [INF] | Duplicate SynchronizeCompetitionCommand | 00:00:02.2161267 | batchy
2023-09-29 | 18:27:35.324 | [INF] | Duplicate SynchronizeAvailableProgramsCommand | 00:00:01.8271045 | batchy
2023-09-29 | 18:27:35.324 | [DBG] | Command finished | 00:00:08.5284878 | batchy
2023-09-29 | 18:27:35.324 | [DBG] | Command finished | 00:00:00.8270473 | batchy
2023-09-29 | 18:27:38.319 | [INF] | Duplicate SynchronizeCompetitionCommand | 00:00:05.2102980 | batchy
2023-09-29 | 18:27:39.544 | [DBG] | Competition synchronization | 00:00:06.4345978 | batchy
2023-09-29 | 18:27:41.546 | [INF] | Available programs | 00:00:08.0484210 | batchy
2023-09-29 | 18:27:41.570 | [DBG] | Competition synchronization | 00:00:08.4611563 | batchy
2023-09-29 | 18:27:41.577 | [DBG] | Competition synchronization | 00:00:08.4680938 | batchy
2023-09-29 | 18:27:41.606 | [DBG] | GWS Request | 00:00:00.2990171 | batchy
2023-09-29 | 18:27:41.606 | [INF] | Send Bill | 00:00:00.2990705 | batchy
2023-09-29 | 18:27:42.051 | [DBG] | Competition synchronization | 00:00:15.2524838 | batchy
2023-09-29 | 18:27:42.054 | [DBG] | Competition synchronization | 00:00:08.9449944 | batchy
2023-09-29 | 18:27:42.057 | [DBG] | Competition synchronization | 00:00:08.9478748 | batchy
2023-09-29 | 18:27:42.060 | [DBG] | Competition synchronization | 00:00:08.9505913 | batchy
2023-09-29 | 18:27:42.062 | [DBG] | Competition synchronization | 00:00:08.9532119 | batchy
2023-09-29 | 18:27:42.063 | [DBG] | Competition synchronization | 00:00:08.9542135 | batchy
2023-09-29 | 18:27:42.069 | [DBG] | Competition synchronization | 00:00:08.9593492 | batchy
2023-09-29 | 18:27:42.069 | [DBG] | Competition synchronization | 00:00:08.9598934 | batchy
2023-09-29 | 18:27:42.071 | [DBG] | Competition synchronization | 00:00:08.9618803 | batchy
2023-09-29 | 18:27:42.075 | [DBG] | Competition synchronization | 00:00:06.7501120 | batchy
2023-09-29 | 18:27:45.731 | [DBG] | GWS Request | 00:00:00.3440196 | batchy
2023-09-29 | 18:27:45.731 | [INF] | Send Bill | 00:00:00.3437227 | batchy
2023-09-29 | 18:27:47.080 | [DBG] | Competition synchronization | 00:00:00.5053196 | batchy
2023-09-29 | 18:27:50.918 | [DBG] | GWS Request | 00:00:00.3010172 | batchy
2023-09-29 | 18:27:50.918 | [INF] | Send Bill | 00:00:00.3015212 | batchy
2023-09-29 | 18:27:52.517 | [DBG] | Competition synchronization | 00:00:00.4366575 | batchy
2023-09-29 | 18:27:54.607 | [DBG] | GWS Request | 00:00:00.3490200 | batchy
2023-09-29 | 18:27:54.607 | [INF] | Send Bill | 00:00:00.3487067 | batchy
2023-09-29 | 18:27:58.050 | [DBG] | Competition synchronization | 00:00:00.5233705 | batchy
2023-09-29 | 18:27:58.794 | [DBG] | GWS Request | 00:00:00.2970170 | batchy
2023-09-29 | 18:27:58.794 | [INF] | Send Race | 00:00:00.2975968 | batchy
2023-09-29 | 18:27:59.615 | [DBG] | Command finished | 00:00:01.1180639 | batchy
2023-09-29 | 18:28:02.062 | [INF] | Duplicate SynchronizeCurrentCompetitionsCommand | 00:00:09.9965718 | batchy
2023-09-29 | 18:28:03.264 | [DBG] | GWS Request | 00:00:00.0020001 | batchy
2023-09-29 | 18:28:03.544 | [DBG] | GWS Request | 00:00:00.2800160 | batchy
2023-09-29 | 18:28:03.549 | [DBG] | Competition synchronization | 00:00:00.5027567 | batchy
2023-09-29 | 18:28:03.763 | [DBG] | GWS Request | 00:00:00.2190125 | batchy
2023-09-29 | 18:28:09.050 | [DBG] | Competition synchronization | 00:00:00.4938410 | batchy
2023-09-29 | 18:28:12.018 | [INF] | Available programs | 00:00:00.4719215 | batchy
2023-09-29 | 18:28:14.547 | [DBG] | Competition synchronization | 00:00:00.4878774 | batchy
2023-09-29 | 18:28:19.987 | [DBG] | Competition synchronization | 00:00:00.4349122 | batchy
2023-09-29 | 18:28:25.549 | [DBG] | Competition synchronization | 00:00:00.5567720 | batchy
2023-09-29 | 18:28:29.697 | [DBG] | Command finished | 00:00:00.0010000 | batchy
2023-09-29 | 18:28:33.779 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 18:28:33.983 | [DBG] | GWS Request | 00:00:00.2040117 | batchy
2023-09-29 | 18:28:34.233 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 18:29:04.246 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 18:29:04.484 | [DBG] | GWS Request | 00:00:00.2370135 | batchy
2023-09-29 | 18:29:04.703 | [DBG] | GWS Request | 00:00:00.2190126 | batchy
2023-09-29 | 18:29:34.713 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 18:29:34.922 | [DBG] | GWS Request | 00:00:00.2090119 | batchy
2023-09-29 | 18:29:35.203 | [DBG] | GWS Request | 00:00:00.2810161 | batchy
2023-09-29 | 18:30:18.800 | [DBG] | GWS Request | 00:00:13.5917774 | batchy
2023-09-29 | 18:30:19.049 | [DBG] | GWS Request | 00:00:00.2490142 | batchy
2023-09-29 | 18:30:19.299 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 18:30:49.312 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 18:30:49.519 | [DBG] | GWS Request | 00:00:00.2060118 | batchy
2023-09-29 | 18:30:49.769 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 18:30:51.848 | [DBG] | Competition synchronization | 00:00:05.2142697 | batchy
2023-09-29 | 18:30:51.855 | [DBG] | Competition synchronization | 00:00:05.2214639 | batchy
2023-09-29 | 18:30:51.860 | [DBG] | Competition synchronization | 00:00:05.2258268 | batchy
2023-09-29 | 18:30:51.873 | [DBG] | Competition synchronization | 00:00:05.2401557 | batchy
2023-09-29 | 18:30:51.876 | [DBG] | Competition synchronization | 00:00:05.2424077 | batchy
2023-09-29 | 18:30:51.880 | [DBG] | Competition synchronization | 00:00:05.2459589 | batchy
2023-09-29 | 18:30:51.882 | [DBG] | Competition synchronization | 00:00:05.2480049 | batchy
2023-09-29 | 18:30:51.883 | [DBG] | Competition synchronization | 00:00:05.2491484 | batchy
2023-09-29 | 18:30:51.888 | [DBG] | Competition synchronization | 00:00:05.2544638 | batchy
2023-09-29 | 18:30:51.889 | [DBG] | Competition synchronization | 00:00:05.2546444 | batchy
2023-09-29 | 18:30:51.891 | [DBG] | Competition synchronization | 00:00:05.2573893 | batchy
2023-09-29 | 18:31:19.778 | [DBG] | GWS Request | 00:00:00.0020001 | batchy
2023-09-29 | 18:31:19.988 | [DBG] | GWS Request | 00:00:00.2100121 | batchy
2023-09-29 | 18:31:20.269 | [DBG] | GWS Request | 00:00:00.2810160 | batchy
2023-09-29 | 18:31:50.277 | [DBG] | GWS Request | 00:00:00.0020001 | batchy
2023-09-29 | 18:31:50.521 | [DBG] | GWS Request | 00:00:00.2430139 | batchy
2023-09-29 | 18:31:50.833 | [DBG] | GWS Request | 00:00:00.3110178 | batchy
2023-09-29 | 18:32:23.394 | [DBG] | GWS Request | 00:00:02.5581463 | batchy
2023-09-29 | 18:32:23.647 | [DBG] | GWS Request | 00:00:00.2530145 | batchy
2023-09-29 | 18:32:23.866 | [DBG] | GWS Request | 00:00:00.2190125 | batchy
2023-09-29 | 18:32:48.773 | [DBG] | GWS Request | 00:00:00.1660095 | batchy
2023-09-29 | 18:32:48.773 | [INF] | Lookup ticket | 00:00:00.1656339 | batchy
2023-09-29 | 18:32:49.054 | [DBG] | GWS Request | 00:00:00.2810160 | batchy
2023-09-29 | 18:32:53.880 | [DBG] | GWS Request | 00:00:00.0020001 | batchy
2023-09-29 | 18:32:54.086 | [DBG] | GWS Request | 00:00:00.2060118 | batchy
2023-09-29 | 18:32:54.336 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 18:32:54.617 | [DBG] | GWS Request | 00:00:00.2100120 | batchy
2023-09-29 | 18:32:54.617 | [INF] | Lookup ticket | 00:00:00.2100005 | batchy
2023-09-29 | 18:32:54.898 | [DBG] | GWS Request | 00:00:00.2810161 | batchy
2023-09-29 | 18:33:24.346 | [DBG] | GWS Request | 00:00:00.0030001 | batchy
2023-09-29 | 18:33:24.555 | [DBG] | GWS Request | 00:00:00.2090120 | batchy
2023-09-29 | 18:33:24.774 | [DBG] | GWS Request | 00:00:00.2190125 | batchy
2023-09-29 | 18:33:54.782 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 18:33:55.025 | [DBG] | GWS Request | 00:00:00.2430139 | batchy
2023-09-29 | 18:33:55.275 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 18:34:38.869 | [DBG] | GWS Request | 00:00:13.5907774 | batchy
2023-09-29 | 18:34:39.089 | [DBG] | GWS Request | 00:00:00.2200125 | batchy
2023-09-29 | 18:34:39.277 | [DBG] | GWS Request | 00:00:00.1880108 | batchy
2023-09-29 | 18:35:09.288 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 18:35:09.465 | [DBG] | GWS Request | 00:00:00.1770101 | batchy
2023-09-29 | 18:35:09.715 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 18:35:26.184 | [DBG] | GWS Request | 00:00:00.2690154 | batchy
2023-09-29 | 18:35:26.184 | [INF] | Lookup ticket | 00:00:00.2693890 | batchy
2023-09-29 | 18:35:26.434 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 18:35:29.967 | [DBG] | GWS Request | 00:00:00.1980113 | batchy
2023-09-29 | 18:35:29.967 | [INF] | Lookup ticket | 00:00:00.1976027 | batchy
2023-09-29 | 18:35:30.342 | [DBG] | GWS Request | 00:00:00.3750214 | batchy
2023-09-29 | 18:35:32.440 | [INF] | Duplicate SynchronizeCurrentCompetitionsCommand | 00:00:02.0971200 | batchy
2023-09-29 | 18:35:34.405 | [DBG] | Command finished | 00:00:00.0010000 | batchy
2023-09-29 | 18:35:36.602 | [DBG] | Competition synchronization | 00:00:06.2484085 | batchy
2023-09-29 | 18:35:36.605 | [DBG] | Competition synchronization | 00:00:06.2517932 | batchy
2023-09-29 | 18:35:36.609 | [DBG] | Competition synchronization | 00:00:06.2552201 | batchy
2023-09-29 | 18:35:36.609 | [DBG] | Competition synchronization | 00:00:06.2556535 | batchy
2023-09-29 | 18:35:36.617 | [DBG] | Competition synchronization | 00:00:06.2628728 | batchy
2023-09-29 | 18:35:36.626 | [DBG] | Competition synchronization | 00:00:06.2720107 | batchy
2023-09-29 | 18:35:37.597 | [DBG] | Competition synchronization | 00:00:07.2506468 | batchy
2023-09-29 | 18:35:37.598 | [DBG] | Competition synchronization | 00:00:07.2442406 | batchy
2023-09-29 | 18:35:38.098 | [DBG] | Competition synchronization | 00:00:07.7438829 | batchy
2023-09-29 | 18:35:38.098 | [DBG] | Competition synchronization | 00:00:07.7443627 | batchy
2023-09-29 | 18:35:38.101 | [DBG] | Competition synchronization | 00:00:07.7466226 | batchy
2023-09-29 | 18:35:38.104 | [DBG] | Competition synchronization | 00:00:01.9084391 | batchy
2023-09-29 | 18:35:38.110 | [DBG] | Competition synchronization | 00:00:01.5157651 | batchy
2023-09-29 | 18:35:38.111 | [DBG] | Competition synchronization | 00:00:03.7062927 | batchy
2023-09-29 | 18:35:38.566 | [DBG] | Competition synchronization | 00:00:00.4561465 | batchy
2023-09-29 | 18:35:39.065 | [DBG] | Competition synchronization | 00:00:00.4993325 | batchy
2023-09-29 | 18:35:39.520 | [DBG] | Competition synchronization | 00:00:00.4543720 | batchy
2023-09-29 | 18:35:39.725 | [DBG] | GWS Request | 00:00:00.0040003 | batchy
2023-09-29 | 18:35:39.966 | [DBG] | GWS Request | 00:00:00.2410137 | batchy
2023-09-29 | 18:35:39.972 | [DBG] | Competition synchronization | 00:00:00.4519888 | batchy
2023-09-29 | 18:35:40.154 | [DBG] | GWS Request | 00:00:00.1880108 | batchy
2023-09-29 | 18:35:40.409 | [DBG] | Competition synchronization | 00:00:00.4369518 | batchy
2023-09-29 | 18:35:40.410 | [INF] | Available programs | 00:00:10.0555804 | batchy
2023-09-29 | 18:35:43.063 | [INF] | Available programs | 00:00:00.8306991 | batchy
2023-09-29 | 18:35:43.890 | [DBG] | Competition synchronization | 00:00:00.7831339 | batchy
2023-09-29 | 18:35:49.376 | [DBG] | Competition synchronization | 00:00:00.4784616 | batchy
2023-09-29 | 18:35:54.938 | [DBG] | Competition synchronization | 00:00:00.5609600 | batchy
2023-09-29 | 18:35:58.098 | [INF] | Duplicate SynchronizeCurrentCompetitionsCommand | 00:00:09.9935716 | batchy
2023-09-29 | 18:36:00.469 | [DBG] | Competition synchronization | 00:00:00.5301582 | batchy
2023-09-29 | 18:36:05.906 | [DBG] | Competition synchronization | 00:00:00.4261805 | batchy
2023-09-29 | 18:36:10.160 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 18:36:10.405 | [DBG] | GWS Request | 00:00:00.2450140 | batchy
2023-09-29 | 18:36:10.655 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 18:36:11.346 | [DBG] | Competition synchronization | 00:00:00.4404621 | batchy
2023-09-29 | 18:36:14.048 | [INF] | Available programs | 00:00:00.9746479 | batchy
2023-09-29 | 18:36:14.436 | [DBG] | GWS Request | 00:00:00.6190354 | batchy
2023-09-29 | 18:36:14.436 | [INF] | Send Race | 00:00:00.6197936 | batchy
2023-09-29 | 18:36:15.267 | [DBG] | Command finished | 00:00:01.4500829 | batchy
2023-09-29 | 18:36:16.718 | [DBG] | GWS Request | 00:00:00.2240128 | batchy
2023-09-29 | 18:36:16.718 | [DBG] | Request Voucher | 00:00:00.2236196 | batchy
2023-09-29 | 18:36:16.832 | [DBG] | Competition synchronization | 00:00:00.4793410 | batchy
2023-09-29 | 18:36:17.874 | [DBG] | GWS Request | 00:00:00.3320190 | batchy
2023-09-29 | 18:36:17.874 | [DBG] | Send Type | 00:00:00.5552304 | batchy
2023-09-29 | 18:36:17.874 | [DBG] | Command finished | 00:00:01.3800790 | batchy
2023-09-29 | 18:36:54.245 | [DBG] | GWS Request | 00:00:13.5897773 | batchy
2023-09-29 | 18:36:54.468 | [DBG] | GWS Request | 00:00:00.2230127 | batchy
2023-09-29 | 18:36:54.656 | [DBG] | GWS Request | 00:00:00.1880108 | batchy
2023-09-29 | 18:37:24.666 | [DBG] | GWS Request | 00:00:00.0030001 | batchy
2023-09-29 | 18:37:24.907 | [DBG] | GWS Request | 00:00:00.2410138 | batchy
2023-09-29 | 18:37:25.126 | [DBG] | GWS Request | 00:00:00.2190125 | batchy
2023-09-29 | 18:37:55.133 | [DBG] | GWS Request | 00:00:00.0030001 | batchy
2023-09-29 | 18:37:55.377 | [DBG] | GWS Request | 00:00:00.2440140 | batchy
2023-09-29 | 18:37:55.596 | [DBG] | GWS Request | 00:00:00.2190125 | batchy
2023-09-29 | 18:38:25.600 | [DBG] | GWS Request | 00:00:00.0030001 | batchy
2023-09-29 | 18:38:25.879 | [DBG] | GWS Request | 00:00:00.2790160 | batchy
2023-09-29 | 18:38:26.097 | [DBG] | GWS Request | 00:00:00.2180125 | batchy
2023-09-29 | 18:39:09.734 | [DBG] | GWS Request | 00:00:13.6237793 | batchy
2023-09-29 | 18:39:09.974 | [DBG] | GWS Request | 00:00:00.2400137 | batchy
2023-09-29 | 18:39:10.192 | [DBG] | GWS Request | 00:00:00.2180125 | batchy
2023-09-29 | 18:39:40.200 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 18:39:40.475 | [DBG] | GWS Request | 00:00:00.2750158 | batchy
2023-09-29 | 18:39:40.725 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 18:40:10.728 | [DBG] | GWS Request | 00:00:00.0020001 | batchy
2023-09-29 | 18:40:10.913 | [DBG] | GWS Request | 00:00:00.1840105 | batchy
2023-09-29 | 18:40:11.163 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 18:40:41.180 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 18:40:41.383 | [DBG] | GWS Request | 00:00:00.2030116 | batchy
2023-09-29 | 18:40:41.633 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 18:40:57.268 | [DBG] | Competition synchronization | 00:00:05.3622218 | batchy
2023-09-29 | 18:40:57.275 | [DBG] | Competition synchronization | 00:00:05.3692109 | batchy
2023-09-29 | 18:40:57.279 | [DBG] | Competition synchronization | 00:00:05.3732058 | batchy
2023-09-29 | 18:40:57.298 | [DBG] | Competition synchronization | 00:00:05.3922280 | batchy
2023-09-29 | 18:40:57.298 | [DBG] | Competition synchronization | 00:00:05.3933372 | batchy
2023-09-29 | 18:40:57.302 | [DBG] | Competition synchronization | 00:00:05.3959969 | batchy
2023-09-29 | 18:40:57.304 | [DBG] | Competition synchronization | 00:00:05.3984366 | batchy
2023-09-29 | 18:40:57.307 | [DBG] | Competition synchronization | 00:00:05.4009726 | batchy
2023-09-29 | 18:40:57.312 | [DBG] | Competition synchronization | 00:00:05.4062433 | batchy
2023-09-29 | 18:40:57.313 | [DBG] | Competition synchronization | 00:00:05.4065444 | batchy
2023-09-29 | 18:40:57.315 | [DBG] | Competition synchronization | 00:00:05.4088718 | batchy
2023-09-29 | 18:41:26.235 | [DBG] | GWS Request | 00:00:14.5908346 | batchy
2023-09-29 | 18:41:26.416 | [DBG] | GWS Request | 00:00:00.1810103 | batchy
2023-09-29 | 18:41:26.635 | [DBG] | GWS Request | 00:00:00.2190126 | batchy
2023-09-29 | 18:41:56.638 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 18:41:56.855 | [DBG] | GWS Request | 00:00:00.2170124 | batchy
2023-09-29 | 18:41:57.073 | [DBG] | GWS Request | 00:00:00.2180125 | batchy
2023-09-29 | 18:42:27.089 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 18:42:27.293 | [DBG] | GWS Request | 00:00:00.2040116 | batchy
2023-09-29 | 18:42:27.511 | [DBG] | GWS Request | 00:00:00.2180125 | batchy
2023-09-29 | 18:42:57.524 | [DBG] | GWS Request | 00:00:00.0020001 | batchy
2023-09-29 | 18:42:57.762 | [DBG] | GWS Request | 00:00:00.2380136 | batchy
2023-09-29 | 18:42:57.981 | [DBG] | GWS Request | 00:00:00.2190126 | batchy
2023-09-29 | 18:43:40.581 | [DBG] | GWS Request | 00:00:12.5917202 | batchy
2023-09-29 | 18:43:40.827 | [DBG] | GWS Request | 00:00:00.2460141 | batchy
2023-09-29 | 18:43:41.077 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 18:44:11.078 | [DBG] | GWS Request | 00:00:00.0020001 | batchy
2023-09-29 | 18:44:11.296 | [DBG] | GWS Request | 00:00:00.2180125 | batchy
2023-09-29 | 18:44:11.515 | [DBG] | GWS Request | 00:00:00.2190125 | batchy
2023-09-29 | 18:44:41.531 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 18:44:41.797 | [DBG] | GWS Request | 00:00:00.2660152 | batchy
2023-09-29 | 18:44:42.048 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 18:45:12.061 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 18:45:12.330 | [DBG] | GWS Request | 00:00:00.2690154 | batchy
2023-09-29 | 18:45:12.580 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 18:45:56.218 | [DBG] | GWS Request | 00:00:13.6317796 | batchy
2023-09-29 | 18:45:56.456 | [DBG] | GWS Request | 00:00:00.2380137 | batchy
2023-09-29 | 18:45:56.644 | [DBG] | GWS Request | 00:00:00.1880107 | batchy
2023-09-29 | 18:46:02.607 | [DBG] | Competition synchronization | 00:00:05.2855706 | batchy
2023-09-29 | 18:46:02.618 | [DBG] | Competition synchronization | 00:00:05.2959440 | batchy
2023-09-29 | 18:46:02.637 | [DBG] | Competition synchronization | 00:00:05.3148421 | batchy
2023-09-29 | 18:46:02.637 | [DBG] | Competition synchronization | 00:00:05.3154265 | batchy
2023-09-29 | 18:46:02.640 | [DBG] | Competition synchronization | 00:00:05.3186167 | batchy
2023-09-29 | 18:46:02.644 | [DBG] | Competition synchronization | 00:00:05.3225169 | batchy
2023-09-29 | 18:46:02.647 | [DBG] | Competition synchronization | 00:00:05.3250980 | batchy
2023-09-29 | 18:46:02.650 | [DBG] | Competition synchronization | 00:00:05.3277349 | batchy
2023-09-29 | 18:46:02.655 | [DBG] | Competition synchronization | 00:00:05.3331141 | batchy
2023-09-29 | 18:46:02.655 | [DBG] | Competition synchronization | 00:00:05.3333811 | batchy
2023-09-29 | 18:46:02.658 | [DBG] | Competition synchronization | 00:00:05.3360316 | batchy
2023-09-29 | 18:46:26.659 | [DBG] | GWS Request | 00:00:00.0020002 | batchy
2023-09-29 | 18:46:26.864 | [DBG] | GWS Request | 00:00:00.2040117 | batchy
2023-09-29 | 18:46:27.176 | [DBG] | GWS Request | 00:00:00.3120178 | batchy
2023-09-29 | 18:46:57.190 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 18:46:57.396 | [DBG] | GWS Request | 00:00:00.2060118 | batchy
2023-09-29 | 18:46:57.615 | [DBG] | GWS Request | 00:00:00.2190125 | batchy
2023-09-29 | 18:47:27.626 | [DBG] | GWS Request | 00:00:00.0030001 | batchy
2023-09-29 | 18:47:27.804 | [DBG] | GWS Request | 00:00:00.1780102 | batchy
2023-09-29 | 18:47:28.085 | [DBG] | GWS Request | 00:00:00.2810161 | batchy
2023-09-29 | 18:48:11.677 | [DBG] | GWS Request | 00:00:13.5877771 | batchy
2023-09-29 | 18:48:11.867 | [DBG] | GWS Request | 00:00:00.1900109 | batchy
2023-09-29 | 18:48:12.117 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 18:48:42.132 | [DBG] | GWS Request | 00:00:00.0030002 | batchy
2023-09-29 | 18:48:42.337 | [DBG] | GWS Request | 00:00:00.2050117 | batchy
2023-09-29 | 18:48:42.588 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 18:49:12.598 | [DBG] | GWS Request | 00:00:00.0020001 | batchy
2023-09-29 | 18:49:12.839 | [DBG] | GWS Request | 00:00:00.2400137 | batchy
2023-09-29 | 18:49:13.089 | [DBG] | GWS Request | 00:00:00.2500143 | batchy
2023-09-29 | 18:49:43.096 | [DBG] | GWS Request | 00:00:00.0030001 | batchy
2023-09-29 | 18:49:43.308 | [DBG] | GWS Request | 00:00:00.2120122 | batchy
2023-09-29 | 18:49:43.589 | [DBG] | GWS Request | 00:00:00.2810160 | batchy
2023-09-29 | 18:50:00.183 | [DBG] | GWS Request | 00:00:00.2710155 | batchy
2023-09-29 | 18:50:00.184 | [INF] | Lookup ticket | 00:00:00.2715158 | batchy
2023-09-29 | 18:50:00.527 | [DBG] | GWS Request | 00:00:00.3430196 | batchy
2023-09-29 | 18:50:06.062 | [INF] | Duplicate SynchronizeCompetitionCommand | 00:00:05.5293163 | batchy
2023-09-29 | 18:50:06.073 | [DBG] | Competition synchronization | 00:00:05.5408802 | batchy
2023-09-29 | 18:50:06.078 | [DBG] | Competition synchronization | 00:00:05.5455270 | batchy
2023-09-29 | 18:50:06.089 | [DBG] | Competition synchronization | 00:00:05.5563419 | batchy
2023-09-29 | 18:50:06.089 | [DBG] | Competition synchronization | 00:00:05.5566358 | batchy
2023-09-29 | 18:50:06.097 | [DBG] | Competition synchronization | 00:00:05.5652944 | batchy
2023-09-29 | 18:50:06.098 | [DBG] | Competition synchronization | 00:00:05.5661401 | batchy
2023-09-29 | 18:50:06.101 | [DBG] | Competition synchronization | 00:00:05.5691774 | batchy
2023-09-29 | 18:50:06.104 | [DBG] | Competition synchronization | 00:00:05.5717032 | batchy
2023-09-29 | 18:50:06.107 | [DBG] | Competition synchronization | 00:00:05.5744338 | batchy
2023-09-29 | 18:50:06.594 | [DBG] | Competition synchronization | 00:00:06.0610563 | batchy
2023-09-29 | 18:50:06.602 | [DBG] | Competition synchronization | 00:00:00.5125537 | batchy
2023-09-29 | 18:50:07.032 | [DBG] | Competition synchronization | 00:00:00.4301156 | batchy
2023-09-29 | 18:50:07.469 | [DBG] | Competition synchronization | 00:00:00.4362642 | batchy
2023-09-29 | 18:50:07.908 | [DBG] | Competition synchronization | 00:00:00.4389569 | batchy
2023-09-29 | 18:50:07.908 | [INF] | Available programs | 00:00:07.3758002 | batchy
2023-09-29 | 18:50:08.819 | [INF] | Duplicate SynchronizeCurrentCompetitionsCommand | 00:00:08.2894742 | batchy
2023-09-29 | 18:50:10.716 | [DBG] | GWS Request | 00:00:00.3210184 | batchy
2023-09-29 | 18:50:10.716 | [DBG] | Request Voucher | 00:00:00.3206040 | batchy
2023-09-29 | 18:50:11.872 | [DBG] | GWS Request | 00:00:00.3250186 | batchy
2023-09-29 | 18:50:11.872 | [DBG] | Send Type | 00:00:00.6454874 | batchy
2023-09-29 | 18:50:11.872 | [DBG] | Command finished | 00:00:01.4780845 | batchy
2023-09-29 | 18:50:27.202 | [DBG] | GWS Request | 00:00:13.6097784 | batchy
2023-09-29 | 18:50:27.404 | [DBG] | GWS Request | 00:00:00.2000114 | batchy
2023-09-29 | 18:50:27.622 | [DBG] | GWS Request | 00:00:00.2180124 | batchy
2023-09-29 | 18:50:42.380 | [DBG] | Command finished | 00:00:00.0040002 | batchy
2023-09-29 | 18:50:44.465 | [INF] | Duplicate SynchronizeAvailableProgramsCommand | 00:00:02.0851193 | batchy
2023-09-29 | 18:50:47.751 | [INF] | Duplicate SynchronizeCompetitionCommand | 00:00:05.3723073 | batchy
2023-09-29 | 18:50:47.754 | [DBG] | Competition synchronization | 00:00:05.3753345 | batchy
2023-09-29 | 18:50:47.769 | [DBG] | Competition synchronization | 00:00:05.3897136 | batchy
2023-09-29 | 18:50:47.774 | [DBG] | Competition synchronization | 00:00:05.3948959 | batchy
2023-09-29 | 18:50:47.778 | [DBG] | Competition synchronization | 00:00:05.3988264 | batchy
2023-09-29 | 18:50:47.787 | [DBG] | Competition synchronization | 00:00:05.4077110 | batchy
2023-09-29 | 18:50:47.787 | [DBG] | Competition synchronization | 00:00:05.4078244 | batchy
2023-09-29 | 18:50:47.792 | [DBG] | Competition synchronization | 00:00:05.4132381 | batchy
2023-09-29 | 18:50:47.794 | [DBG] | Competition synchronization | 00:00:05.4145309 | batchy
2023-09-29 | 18:50:47.797 | [DBG] | Competition synchronization | 00:00:05.4173786 | batchy
2023-09-29 | 18:50:48.220 | [DBG] | Competition synchronization | 00:00:05.8403064 | batchy
2023-09-29 | 18:50:48.224 | [DBG] | Competition synchronization | 00:00:00.4498302 | batchy
2023-09-29 | 18:50:48.225 | [INF] | Available programs | 00:00:05.8453303 | batchy
2023-09-29 | 18:50:48.848 | [INF] | Duplicate SynchronizeCurrentCompetitionsCommand | 00:00:06.4713701 | batchy
2023-09-29 | 18:50:57.633 | [DBG] | GWS Request | 00:00:00.0020002 | batchy
2023-09-29 | 18:50:57.874 | [DBG] | GWS Request | 00:00:00.2410137 | batchy
